address;code;date;room;price;url;title;lon;lat
242 Chanoine-Côté, Québec, QC, G1M 1V1;1261656106;5-11-2017;b-appartement-condo-3-1-2;575;http://www.kijiji.ca/v-1-bedroom-den-apartments-condos/ville-de-quebec/vanier-3-pres-hamel-et-pierre-bertrand/1261656106?null;VANIER - 3½ - Près Hamel et Pierre-Bertrand;-71.2567653;46.8158929
2399, Chemin Ste-Foy, Québec, QC, G1V 1T1;1246905611;5-11-2017;b-appartement-condo-3-1-2;725;http://www.kijiji.ca/v-1-bedroom-den-apartments-condos/ville-de-quebec/nouveau-prix-grand-3-a-ste-foy-pres-de-luniversite/1246905611?null;Nouveau prix! Grand 3½  à Ste-Foy - Près de l'Université;-71.2831783;46.7853048
196, 25e Rue, Québec, QC, G1L 1V5;1238020159;5-11-2017;b-appartement-condo-4-1-2;630;http://www.kijiji.ca/v-2-bedroom-apartments-condos/ville-de-quebec/limoilou-4-au-1er-etage-juillet/1238020159?null;Limoilou - 4½ au 1er étage - JUILLET;-71.2398669;46.835228
1391 Rue Blanchette, Ville de Québec, QC G1Y 1N8, Canada;1261523714;5-11-2017;b-appartement-condo-3-1-2;640;http://www.kijiji.ca/v-appartement-condo-3-1-2/ville-de-quebec/3-1-2-tout-inclus-1er-juillet-cap-rouge/1261523714;3 1/2 - Tout inclus - 1er Juillet - Cap-Rouge;-71.3419397;46.7523152
Québec City, QC G1S, Canada;1239564676;5-11-2017;b-appartement-condo-4-1-2;950;http://www.kijiji.ca/v-appartement-condo-4-1-2/ville-de-quebec/4-une-chambre-dans-montcalm-face-aux-plaines-et-au-musee/1239564676;4½ une chambre dans Montcalm face aux plaines et au musée;-71.2484324;46.7904778
707 Rue de Sherwood, Ville de Québec, QC G2N 1X7, Canada;1212065316;5-11-2017;b-appartement-condo-4-1-2;695;http://www.kijiji.ca/v-appartement-condo-4-1-2/ville-de-quebec/beau-grand-4-1-2-renove-a-place-sherwood-1er-mai-et-1er-juillet/1212065316;Beau grand 4 1/2 rénové à place sherwood 1er mai et 1er juillet;-71.319217;46.903745
2690 Avenue Bergemont, Ville de Québec, QC G1J 3T7, Canada;1239530186;5-11-2017;b-appartement-condo-4-1-2;710;http://www.kijiji.ca/v-appartement-condo-4-1-2/ville-de-quebec/st-albert-grand-4-bois-franc-chauffe/1239530186;St Albert grand 4½ bois franc chauffé;-71.2358131;46.8397273
2710 Boulevard Masson, Ville de Québec, QC G1P 1J6, Canada;1049845784;5-11-2017;b-appartement-condo-4-1-2;755;http://www.kijiji.ca/v-appartement-condo-4-1-2/ville-de-quebec/masson-a-cote-eglise-beau-4-tout-compris/1049845784;Masson a coté Église Beau 4½ tout compris;-71.320353;46.8109344
661 de Norvège, g1x3g5, Secteur St Foy, QC, Canada;1139831685;5-11-2017;b-appartement-condo-5-1-2;800;http://www.kijiji.ca/v-appartement-condo-5-1-2/ville-de-quebec/grand-5-st-foy-bois-franc-chauffe-libre/1139831685;Grand 5½ St Foy  bois franc chauffé Libre;#N/A;#N/A
2710 Boulevard Masson, Ville de Québec, QC G1P 1J6, Canada;1239545247;5-11-2017;b-appartement-condo-3-1-2;650;http://www.kijiji.ca/v-appartement-condo-3-1-2/ville-de-quebec/masson-a-cote-eglise-beau-3-tout-compris/1239545247;Masson a coté Église Beau 3½ tout compris;-71.320353;46.8109344
Québec City, QC G1S, Canada;1239563232;5-11-2017;b-appartement-condo-5-1-2;1050;http://www.kijiji.ca/v-appartement-condo-5-1-2/ville-de-quebec/grand-5-dans-montcalm-face-aux-plaines-et-au-musee/1239563232;Grand 5½  dans Montcalm face aux plaines et au musée;-71.2484324;46.7904778
718 avenue Myrand, Québec, QC, G1V 2T9;1232192591;5-11-2017;b-appartement-condo-5-1-2;995;http://www.kijiji.ca/v-3-bedroom-apartments-condos/ville-de-quebec/5-rue-myrand-a-ste-foy-pres-cegeps-universite/1232192591?null;5½ rue Myrand à Ste-Foy - Près Cegeps & Université;-71.2750144;46.7922395
804, Avenue Monk, Québec, QC, G1S 3M8;1232937005;5-11-2017;b-appartement-condo-3-1-2;625;http://www.kijiji.ca/v-1-bedroom-den-apartments-condos/ville-de-quebec/montcalm-3-pres-hopital-st-sacrement/1232937005?null;MONTCALM - 3½ Près Hopital St-Sacrement;-71.2474952;46.7973488
755, Av. Marguerite-Bourgeoys, Québec, QC, G1S 3V9;1233867600;5-11-2017;b-appartement-condo-4-1-2;775;http://www.kijiji.ca/v-2-bedroom-apartments-condos/ville-de-quebec/nouveau-prix-4-st-sacrement-pres-cegep-garneau/1233867600?null;Nouveau prix! 4½ - St-Sacrement près Cegep Garneau;-71.2565256;46.7945005
864 Cardinal-Bégin, Québec, QC, G1S 3J1;1257308671;5-11-2017;b-appartement-condo-3-1-2;570;http://www.kijiji.ca/v-1-bedroom-den-apartments-condos/ville-de-quebec/montcalm-3-chauffe-eclaire-juillet/1257308671?null;Montcalm - 3½ chauffé/éclairé – JUILLET;-71.2428737;46.7979129
30 rue Garneau, Québec, QC, G1R 3V5;1263348823;5-11-2017;b-appartement-condo-3-1-2;575;http://www.kijiji.ca/v-1-bedroom-den-apartments-condos/ville-de-quebec/beaux-3-rue-garneau-libre-pour-juillet-vieux-quebec/1263348823?null;Beaux 3½ rue Garneau Libre pour juillet Vieux-Québec;-71.2081415;46.8146846
426 Pierre-Bertrand, Québec, QC, G1M 2C9;1263348927;5-11-2017;b-appartement-condo-5-1-2;735;http://www.kijiji.ca/v-3-bedroom-apartments-condos/ville-de-quebec/beau-5-renove-pierre-bertrand-juillet-promo/1263348927?null;beau 5½ rénové Pierre-Bertrand juillet PROMO;-71.2657683;46.8172419
37 rue Couillard, Québec, QC, G1R 3T4;1240974609;5-11-2017;b-appartement-condo-3-1-2;850;http://www.kijiji.ca/v-1-bedroom-den-apartments-condos/ville-de-quebec/superbes-3-dans-le-vieux-quebec-pres-rue-st-jean/1240974609?null;Superbes 3½ dans le VIEUX-QUÉBEC - Près rue St-Jean;-71.2087337;46.8150591
3540 Rue du Joybert, Ville de Québec, QC G1P 1A7, Canada;1240049307;5-13-2017;b-appartement-condo-4-1-2;790;http://www.kijiji.ca/v-appartement-condo-4-1-2/ville-de-quebec/magnifique-4-1-2-libre-juillet-790-tout-inclus-tout-renove/1240049307;Magnifique 4 1/2 libre juillet-790$--tout inclus--tout rénové--;-71.3270168;46.821832
3471 ave Montpetit, Ste-Foy, Québec, QC, G1W 2T8;1252896127;5-11-2017;b-appartement-condo-3-1-2;640;http://www.kijiji.ca/v-1-bedroom-den-apartments-condos/ville-de-quebec/3-juillet-pointe-ste-foy-chauffe-avec-stationnement-wow/1252896127?null;3½ JUILLET -POINTE-STE-FOY- CHAUFFÉ AVEC STATIONNEMENT, WOW!;-71.3129463;46.7567395
3471 ave Montpetit, Ste-Foy, Québec, QC, G1W 2T8;1236849896;5-11-2017;b-appartement-condo-5-1-2;940;http://www.kijiji.ca/v-3-bedroom-apartments-condos/ville-de-quebec/5-juillet-pte-ste-foy-chauffe-avec-stationnement-rangemen/1236849896?null;5½ JUILLET -PTE-STE-FOY- CHAUFFÉ AVEC STATIONNEMENT & RANGEMEN;-71.3129463;46.7567395
395 de la Tourelle, St-Jean-Baptiste, Québec, QC, G1R 1C9;1242839292;5-11-2017;b-appartement-condo-3-1-2;705;http://www.kijiji.ca/v-1-bedroom-den-apartments-condos/ville-de-quebec/3-juillet-st-jean-baptiste-entree-lave-vaisselle-1-chbr/1242839292?null;3½, JUILLET, ST-JEAN-BAPTISTE, ENTRÉE LAVE-VAISSELLE, 1 CHBR.;-71.2238913;46.8104487
515 Signaï, Saint-Sauveur, Québec, QC, G1K 5L9;1241619931;5-11-2017;b-appartement-condo-3-1-2;590;http://www.kijiji.ca/v-1-bedroom-den-apartments-condos/ville-de-quebec/3-juillet-st-sauveur-rabais-65-mois-chien-accepte/1241619931?null;3½ JUILLET -ST-SAUVEUR- ** RABAIS 65$/MOIS**  (CHIEN ACCEPTÉ);-71.2317636;46.8099558
670 Calixa-Lavallée, Montcalm, Québec, QC, G1S 3G6;1232191864;5-11-2017;b-appartement-condo-3-1-2;580;http://www.kijiji.ca/v-1-bedroom-den-apartments-condos/ville-de-quebec/3-libre-montcalm-chauffage-promotion/1232191864?null;3½ LIBRE -MONTCALM- CHAUFFAGE, PROMOTION $$$;-71.2445082;46.8004895
670 Calixa-Lavallée, Montcalm, Québec, QC, G1S 3G6;1232446955;5-11-2017;b-appartement-condo-5-1-2;805;http://www.kijiji.ca/v-3-bedroom-apartments-condos/ville-de-quebec/5-mai-ou-juillet-montcalm-entrees-lav-sech-promotions/1232446955?null;5½ MAI OU JUILLET -MONTCALM- ENTRÉES LAV/SECH, PROMOTIONS $$$;-71.2445082;46.8004895
11677 Boulevard de la Colline, Ville de Québec, QC G2A 2E1, Canada;1263386400;5-11-2017;b-appartement-condo-4-1-2;900;http://www.kijiji.ca/v-appartement-condo-4-1-2/ville-de-quebec/4-1-2-secteur-lebourgneuf/1263386400;4 1/2 secteur lebourgneuf;-71.3461194;46.8610887
882 rue de Beloeil, Ste-Foy, Québec, QC, G1V 1L7;1237235406;5-11-2017;b-appartement-condo-5-1-2;1130;http://www.kijiji.ca/v-3-bedroom-apartments-condos/ville-de-quebec/grand-5-juillet-st-foy-stationnement-chauffage-rabais/1237235406?null;GRAND 5½ JUILLET -ST-FOY- STATIONNEMENT, CHAUFFAGE, RABAIS $$$$;-71.3038563;46.7744977
902 Mgr Grandin, Ste-foy, Québec, QC, G1V 3Y1;1239841607;5-11-2017;b-appartement-condo-5-1-2;825;http://www.kijiji.ca/v-3-bedroom-apartments-condos/ville-de-quebec/5-juillet-ste-foy-stationnement-chauffage-rangement/1239841607?null;5½ JUILLET -STE-FOY- STATIONNEMENT, CHAUFFAGE , RANGEMENT;#N/A;#N/A
981 sir Adolphe Routhier, Montcalm, Québec, QC, G1S 3P7;1240204559;5-11-2017;b-appartement-condo-3-1-2;620;http://www.kijiji.ca/v-1-bedroom-den-apartments-condos/ville-de-quebec/3-juillet-montcalm-entrees-lav-sech-semi-meuble/1240204559?null;3½ JUILLET -MONTCALM- ENTRÉES LAV/SECH & SEMI-MEUBLÉ;-71.246764;46.7934425
5865 Avenue du Costebelle, Ville de Québec, QC G1P 3X4, Canada;1263386744;5-11-2017;b-appartement-condo-4-1-2;845;http://www.kijiji.ca/v-appartement-condo-4-1-2/ville-de-quebec/4-1-2-beau-secteur-tranquille-bien-entretenu-pres-des-services/1263386744;4 1/2 Beau secteur tranquille, bien entretenu, près des services;-71.331721;46.8251541
Québec City, QC G1R4H2, Canada;1263437318;5-11-2017;b-appartement-condo-4-1-2;860;http://www.kijiji.ca/v-appartement-condo-4-1-2/ville-de-quebec/un-beau-appartement-4-1-2-vieux-quebec-avec-cachet/1263437318;Un beau appartement 4 1/2! Vieux Québec! Avec cachet!;-71.2108317;46.8136234
1425 Rue de Vinci, Ville de Québec, QC G2G 1P6, Canada;1246759551;5-11-2017;b-appartement-condo-6-1-2-et-plus;1045;http://www.kijiji.ca/v-appartement-condo-6-1-2-et-plus/ville-de-quebec/6-1-2-4-chambres-a-louer-ste-foy-quartier-champigny/1246759551;6 1/2 (4 chambres) à louer Ste-Foy Quartier Champigny;-71.371212;46.773506
545 Rue Jacques-Parizeau, Ville de Québec, QC G1R 2G3, Canada;1263421739;5-11-2017;b-appartement-condo-3-1-2;1000;http://www.kijiji.ca/v-appartement-condo-3-1-2/ville-de-quebec/condo-3-centre-ville-semi-meuble/1263421739;Condo 3½ , centre-ville, semi-meublé;-71.218942;46.806527
1159 Jean-Talon Ouest, Charlesbourg, Québec, QC, G1G 2L5;1260766875;5-11-2017;b-appartement-condo-3-1-2;625;http://www.kijiji.ca/v-1-bedroom-den-apartments-condos/ville-de-quebec/3-juillet-charlesbourg-e-chaude-chauffage-stat-rangement/1260766875?null;3½ JUILLET-CHARLESBOURG- E. CHAUDE, CHAUFFAGE, STAT & RANGEMENT;-71.2798456;46.870091
1180 boul. René Lévesque ouest, Québec, QC, G1S 1V9;1243337214;5-11-2017;b-appartement-condo-5-1-2;960;http://www.kijiji.ca/v-3-bedroom-apartments-condos/ville-de-quebec/5-juillet-montcalm-stationnement-rabais-40-semi-meubl/1243337214?null;5½ JUILLET -MONTCALM- STATIONNEMENT, **RABAIS 40$**, SEMI-MEUBL;-71.2460433;46.7935115
327 Rue de la Charmotte, Ville de Québec, QC G1C 0E9, Canada;1263442721;5-11-2017;b-appartement-condo-4-1-2;980;http://www.kijiji.ca/v-appartement-condo-4-1-2/ville-de-quebec/logement-4-1-2-a-louer-beauport/1263442721;LOGEMENT 4 1/2 À LOUER BEAUPORT;-71.2051087;46.8820017
4266 Rue Saint-André, Montréal, QC H2J 2Z2, Canada;1263444911;5-11-2017;b-appartement-condo-5-1-2;1450;http://www.kijiji.ca/v-appartement-condo-5-1-2/ville-de-quebec/plateau-5-1-2-a-cote-du-metro-mont-royal-aout-renove/1263444911;Plateau, 5 1/2, à côté du Metro Mont-Royal. Aout, rénove;-73.5771798;45.524785
135 47e rue est, Charlesbourg, Québec, QC, G1H 2M3;1220241479;5-11-2017;b-appartement-condo-3-1-2;645;http://www.kijiji.ca/v-1-bedroom-den-apartments-condos/ville-de-quebec/3-juillet-charlesbourg-tout-inclus-balcon/1220241479?null;3½ JUILLET -CHARLESBOURG- TOUT INCLUS & BALCON;-71.250748;46.8461729
1273 Jean Talon est, Charlesbourg, Québec, QC, G1G 2L1;1241881612;5-11-2017;b-appartement-condo-3-1-2;575;http://www.kijiji.ca/v-1-bedroom-den-apartments-condos/ville-de-quebec/3-juillet-charlesbourg-eau-chaude-buanderie-rangement/1241881612?null;3½ JUILLET -CHARLESBOURG- EAU CHAUDE, BUANDERIE, RANGEMENT;-71.2749225;46.8723523
Québec City, QC G1L1V6;1263447593;5-11-2017;b-appartement-condo-4-1-2;824;http://www.kijiji.ca/v-appartement-condo-4-1-2/ville-de-quebec/grand-4-1-2-immeuble-paisible-bien-entretenu-loretteville/1263447593;GRAND 4 1/2 Immeuble paisible, bien entretenu LORETTEVILLE;-71.2408694;46.8350139
16 ave St-Denis, Vieux-Québec, Québec, QC, G1R 4B5;1148208674;5-11-2017;b-appartement-condo-3-1-2;850;http://www.kijiji.ca/v-1-bedroom-den-apartments-condos/ville-de-quebec/3-juillet-vieux-quebec-stationnement-et-poste-de-concierger/1148208674?null;3½ JUILLET -VIEUX-QUÉBEC- STATIONNEMENT ET POSTE DE CONCIERGER;-71.2066555;46.8096617
2435 chemin Ste-Foy, Ste-Foy, Québec, QC, G1V 1T4;1234011223;5-11-2017;b-appartement-condo-5-1-2;1070;http://www.kijiji.ca/v-3-bedroom-apartments-condos/ville-de-quebec/5-juillet-ste-foy-bois-franc-rangement-buanderie-balcon/1234011223?null;5½ JUILLET -STE-FOY- BOIS FRANC, RANGEMENT, BUANDERIE  & BALCON;-71.2855383;46.7845833
2227 av. Larue, Beauport, Québec, QC, G1C 1J6;1241754102;5-11-2017;b-appartement-condo-3-1-2;545;http://www.kijiji.ca/v-1-bedroom-den-apartments-condos/ville-de-quebec/3-juillet-beauport-chauffage-eau-chaude-stat-rangement/1241754102?null;3½ JUILLET -BEAUPORT- CHAUFFAGE, EAU CHAUDE, STAT & RANGEMENT;-71.1654689;46.8883967
Ville de Québec, QC G1N1V9;1263413051;5-11-2017;b-appartement-condo-4-1-2;775;http://www.kijiji.ca/v-appartement-condo-4-1-2/ville-de-quebec/logements-41-2-avec-salle-familliale-au-sous-sol/1263413051;Logements 41/2 avec salle familliale au sous-sol;-71.2414087;46.808197
2227 av. Larue, Beauport, Québec, QC, G1C 1J6;1153978479;5-11-2017;b-appartement-condo-5-1-2;795;http://www.kijiji.ca/v-3-bedroom-apartments-condos/ville-de-quebec/5-libre-beauport-chauffage-e-chaude-stationnement-inclus/1153978479?null;5½ LIBRE -BEAUPORT- CHAUFFAGE, E. CHAUDE & STATIONNEMENT INCLUS;-71.1654689;46.8883967
6272 Rue des Brumes, Ville de Québec, QC G2C 1X7, Canada;1263449838;5-11-2017;b-appartement-condo-4-1-2;810;http://www.kijiji.ca/v-appartement-condo-4-1-2/ville-de-quebec/duberger-lebourgneuf-4-renove-avec-piscine-juillet/1263449838;Duberger Lebourgneuf 4½ rénové avec Piscine - Juillet;-71.3195383;46.8281939
2665 rue Évangéline G1N 1N3, Canada;1263451372;5-11-2017;b-appartement-condo-5-1-2;800;http://www.kijiji.ca/v-appartement-condo-5-1-2/ville-de-quebec/beauport-5-1-2/1263451372;Beauport 5 1/2;#N/A;#N/A
2620 Avenue Pierre Boucher, Ville de Québec, QC G1J 3Y1, Canada;1263428313;5-11-2017;b-appartement-condo-4-1-2;735;http://www.kijiji.ca/v-appartement-condo-4-1-2/ville-de-quebec/deco-superieure-et-pres-de-lhopital-enfant-jesus/1263428313;Déco supérieure et près de l'hôpital Enfant-Jésus!;-71.2344217;46.8438101
81 Rue de la Colombière O, Ville de Québec, QC G1L 1C1, Canada;1263426441;5-11-2017;b-appartement-condo-3-1-2;550;http://www.kijiji.ca/v-appartement-condo-3-1-2/ville-de-quebec/3-1-2-a-louer-1er-juillet-550-mois-chauffe/1263426441;3 1/2 à louer 1er juillet 550$/mois chauffé;-71.2494225;46.8383768
2953 Avenue Haig, Montréal, QC H1N 3E8, Canada;1263428094;5-11-2017;b-appartement-condo-3-1-2;635;http://www.kijiji.ca/v-appartement-condo-3-1-2/ville-de-quebec/gr-31-2-pres-metro-langelier/1263428094;****Gr 31/2 près MÉTRO LANGELIER***+;-73.5362318;45.5845066
880 Rue Saint-Joachim, Ville de Québec, QC G1R 1X1, Canada;1263426601;5-11-2017;b-appartement-condo-3-1-2;605;http://www.kijiji.ca/v-appartement-condo-3-1-2/ville-de-quebec/beau-grand-3-1-2-juin-ou-juillet/1263426601;Beau Grand 3 1/2 juin ou juillet;-71.2157406;46.8114595
Québec City, QC G1K4J3;1263428307;5-11-2017;b-appartement-condo-3-1-2;480;http://www.kijiji.ca/v-appartement-condo-3-1-2/ville-de-quebec/3-1-2-au-pied-des-plaines-d-abraham-rue-champlain/1263428307;3 1/2 au pied des Plaines d’Abraham! (rue Champlain);-71.2127882;46.8022854
3883 Rue Verret, Ville de Québec, QC G2B 1G8, Canada;1261485547;5-11-2017;b-appartement-condo-6-1-2-et-plus;895;http://www.kijiji.ca/v-appartement-condo-6-1-2-et-plus/ville-de-quebec/juillet-2017-6-5-spacieux-loretteville/1261485547;Juillet 2017 - 6.5 spacieux Loretteville;-71.3692487;46.8472405
200 Rue Victor Delamarre, Ville de Québec, QC G1M 3P3, Canada;1263392247;5-11-2017;b-appartement-condo-3-1-2;579;http://www.kijiji.ca/v-appartement-condo-3-1-2/ville-de-quebec/3-1-2-a-vanier-mai-et-juin-payes-si-cession-de-bail/1263392247;3 1/2 à Vanier, mai et juin payés si cession de bail.;-71.263524;46.8194454
Québec City, QC G1W0C8;1263450369;5-11-2017;b-appartement-condo-4-1-2;1215;http://www.kijiji.ca/v-2-bedroom-apartments-condos/ville-de-quebec/grand-4-1-2-ste-foy-1-mois-gratuit/1263450369?null;Grand 4 1/2 Ste-Foy 1 mois GRATUIT ;-71.3009449;46.7653972
Québec City, QC G1W4M9;1263435354;5-11-2017;b-appartement-condo-3-1-2;1200;http://www.kijiji.ca/v-appartement-condo-3-1-2/ville-de-quebec/condo-haut-de-gamme-a-louer-ste-foy-libre/1263435354;CONDO HAUT DE GAMME À LOUER - Ste-foy - LIBRE;-71.3108647;46.7552611
Ville de Québec, QC G1N1V9;1263397603;5-11-2017;b-appartement-condo-4-1-2;695;http://www.kijiji.ca/v-appartement-condo-4-1-2/ville-de-quebec/logement-41-2-au-2e-etage-avec-laveuse-et-secheuse/1263397603;Logement 41/2  au 2e étage avec laveuse et sécheuse;-71.2414087;46.808197
Saint-Augustin-de-Desmaures, QC G3A0M7;1263433104;5-11-2017;b-appartement-condo-3-1-2;1300;http://www.kijiji.ca/v-appartement-condo-3-1-2/ville-de-quebec/condo-haut-de-gamme-a-louer-le-sommet-2/1263433104;CONDO HAUT DE GAMME À LOUER - LE SOMMET 2;-71.3896108;46.7396739
90 Rue des Bouleaux #2, Saint-Apollinaire, QC G0S 2E0, Canada;1263398118;5-11-2017;b-appartement-condo-5-1-2;725;http://www.kijiji.ca/v-appartement-condo-5-1-2/ville-de-quebec/superbe-5-1-2-a-louer-juillet-2017/1263398118;Superbe 5 1/2 à louer - Juillet 2017;-74.2056209;45.2589977
SAINT-NICOLAS, QC G0A1H0, Canada;1263450896;5-11-2017;b-appartement-condo-4-1-2;780;http://www.kijiji.ca/v-appartement-condo-4-1-2/ville-de-quebec/grand-2-c-a-c-a-boischatel/1263450896;Grand 2 c.à c. à Boischatel;-70.862363;47.161949
6100 Rue de la Griotte #230, Ville de Québec, QC G2J 1P9, Canada;1263454146;5-11-2017;b-appartement-condo-3-1-2;860;http://www.kijiji.ca/v-appartement-condo-3-1-2/ville-de-quebec/beau-condo-emplacement-ideal/1263454146;beau condo emplacement idéal;-71.2833836;46.8416441
83 Rue de la Colombière O, Ville de Québec, QC G1L 1C1, Canada;1263428703;5-11-2017;b-appartement-condo-5-1-2;800;http://www.kijiji.ca/v-appartement-condo-5-1-2/ville-de-quebec/5-1-2-a-louer-libre-1er-juillet-chauffe-800-mois/1263428703;5 1/2 à louer libre 1er juillet chauffé 800$/mois;-71.2494606;46.8383642
600 Avenue Wilfrid-Laurier, Ville de Québec, QC G1R 2L5, Canada;1263454687;5-11-2017;b-appartement-condo-4-1-2;1475;http://www.kijiji.ca/v-appartement-condo-4-1-2/ville-de-quebec/condo-bien-situe-haute-ville-quebec/1263454687;Condo bien situé haute ville Quebec;-71.2165615;46.8054688
530 Rue Saint-Gabriel, Ville de Québec, QC G1R 1W3, Canada;1263428811;5-11-2017;b-appartement-condo-3-1-2;550;http://www.kijiji.ca/v-appartement-condo-3-1-2/ville-de-quebec/3-1-2-renove-pres-de-toutes-les-commodites/1263428811;3 1/2 rénové – près de toutes les commodités;-71.2205309;46.809298
84 Rue Bessette, Ville de Québec, QC G1C 3Z4, Canada;1263428731;5-11-2017;b-appartement-condo-4-1-2;750;http://www.kijiji.ca/v-appartement-condo-4-1-2/ville-de-quebec/4-1-2-a-louer-a-beauport/1263428731;4 1/2 à louer à Beauport;-71.1980037;46.8973598
Ville de Québec, QC G1E3P1;1263428778;5-11-2017;b-appartement-condo-4-1-2;725;http://www.kijiji.ca/v-appartement-condo-4-1-2/ville-de-quebec/4-1-2-a-louer-:-chauffe-libre-1er-juillet-2017-beauport/1263428778;4 1/2 à louer : Chauffé, libre 1er Juillet 2017 Beauport;-71.226957;46.8502888
QUEBEC, QC G1R1A5;1262169355;5-11-2017;b-appartement-condo-4-1-2;930;http://www.kijiji.ca/v-appartement-condo-4-1-2/ville-de-quebec/41-2-demi-sol-bien-fenestre-dans-moncalm/1262169355;41/2 demi-sol bien fenestré dans Moncalm;-71.2235625;46.8115541
Ville de Québec, QC G1G4B3;1263430876;5-11-2017;b-appartement-condo-3-1-2;800;http://www.kijiji.ca/v-appartement-condo-3-1-2/ville-de-quebec/magnifique-condo-a-charlesbourg-de-789-pi2/1263430876;Magnifique condo à Charlesbourg de 789 pi2;-71.2965466;46.8912342
Ville de Québec, QC G2B0N1;1263430961;5-11-2017;b-appartement-condo-4-1-2;1075;http://www.kijiji.ca/v-appartement-condo-4-1-2/ville-de-quebec/condo-a-neufchatel-pres-de-tout/1263430961;Condo à Neufchatel près de tout!;-71.3375636;46.8490826
2255 Rue Gérin Lajoie, Ville de Québec, QC G1J 4X4, Canada;1263431164;5-11-2017;b-appartement-condo-3-1-2;585;http://www.kijiji.ca/v-appartement-condo-3-1-2/ville-de-quebec/beau-et-grand-3-situe-a-limoilou-a-deux-pas-du-parc-bardy/1263431164;Beau et grand 3 ½ situé à Limoilou à deux pas du parc Bardy.;-71.2232199;46.8427128
511 Avenue Ludger-Ferland, Ville de Québec, QC G1M 1R7, Canada;1239687705;5-11-2017;b-appartement-condo-4-1-2;680;http://www.kijiji.ca/v-appartement-condo-4-1-2/ville-de-quebec/grand-4-1-2-pres-du-centre-videotron/1239687705;Grand 4 1/2 près du centre Vidéotron;-71.2601643;46.8238162
585 Rue Saint-Bonaventure, Ville de Québec, QC G1N 1L2, Canada;1263431299;5-11-2017;b-appartement-condo-3-1-2;565;http://www.kijiji.ca/v-appartement-condo-3-1-2/ville-de-quebec/grand-3-1-2-quartier-st-sauveur/1263431299;Grand 3 1/2 - quartier St-Sauveur;-71.2426746;46.8101024
Ville de Québec, QC G1V1E6;1263432753;5-11-2017;b-appartement-condo-4-1-2;685;http://www.kijiji.ca/v-appartement-condo-4-1-2/ville-de-quebec/recherche-appartement-4-1-2-tout-inclus/1263432753;Recherché : Recherche Appartement 4 1/2 tout inclus ;-71.303336;46.7816842
514 Avenue des Oblats, Ville de Québec, QC G1N 1V6, Canada;1263432972;5-11-2017;b-appartement-condo-3-1-2;560;http://www.kijiji.ca/v-appartement-condo-3-1-2/ville-de-quebec/3-1-2-saint-sauveur-completement-renove/1263432972;3-1/2 saint-sauveur complètement rénové;-71.239239;46.8093461
Québec City, QC G2G1P5;1263434498;5-11-2017;b-appartement-condo-4-1-2;795;http://www.kijiji.ca/v-appartement-condo-4-1-2/ville-de-quebec/beau-grand-4-1-2-tout-renove-a-ste-foy/1263434498;Beau grand 4 1/2 tout rénové à Ste-Foy ;-71.3720935;46.7736354
Québec City, QC G1J1L9;1263436081;5-11-2017;b-appartement-condo-3-1-2;650;http://www.kijiji.ca/v-appartement-condo-3-1-2/ville-de-quebec/grand-3-1-2-tout-inclus/1263436081;Grand 3 1/2 tout inclus;-71.2272001;46.8459406
747 Avenue du Chanoine Scott, Ville de Québec, QC G1V 1B9, Canada;1263435328;5-11-2017;b-appartement-condo-4-1-2;760;http://www.kijiji.ca/v-appartement-condo-4-1-2/ville-de-quebec/a-ste-foy-grand-4-et-demi-impeccable-pour-juillet/1263435328;À Ste-Foy, grand 4 et demi impeccable pour juillet!;-71.3050085;46.7812973
215 Rue Saint-Olivier, Ville de Québec, QC G1R 1G4, Canada;1263413445;5-11-2017;b-appartement-condo-3-1-2;1200;http://www.kijiji.ca/v-appartement-condo-3-1-2/ville-de-quebec/juin-tout-inclus-3-1-2-st-jean-baptiste/1263413445;Juin tout inclus 3 1/2 St-Jean-Baptiste;-71.2258178;46.8090112
Québec City, QC G1K2Y5;1263414102;5-11-2017;b-appartement-condo-3-1-2;724;http://www.kijiji.ca/v-appartement-condo-3-1-2/ville-de-quebec/beau-3-1-2-saint-roch-libre-juillet-photos-a-venir/1263414102;Beau 3 1/2 Saint-Roch. Libre Juillet. Photos à venir!;-71.2292466;46.8132623
2526 Boulevard Louis-XIV, Ville de Québec, QC G1C 1B5, Canada;1261979403;5-11-2017;b-appartement-condo-4-1-2;850;http://www.kijiji.ca/v-appartement-condo-4-1-2/ville-de-quebec/spacieux-condo-a-louer-possivilite-semi-meuble/1261979403;Spacieux- condo à louer possivilité semi-meublé;-71.2008544;46.8974684
2419 Boulevard des Chutes, Ville de Québec, QC G1C 1Y2, Canada;1262078631;5-11-2017;b-appartement-condo-3-1-2;600;http://www.kijiji.ca/v-appartement-condo-3-1-2/ville-de-quebec/grand-3-1-2-style-condo/1262078631;Grand 3 1/2 style condo;-71.154022;46.885324
Ville de Québec, QC G1K1H9;1263416505;5-11-2017;b-appartement-condo-6-1-2-et-plus;1284;http://www.kijiji.ca/v-appartement-condo-6-1-2-et-plus/ville-de-quebec/beau-grand-6-1-2-saint-roch-libre-septembre/1263416505;Beau grand 6 1/2 Saint-Roch. Libre Septembre.;-71.2324561;46.8121226
